"조사년도","조사회차","조사지점","학명","국명","개체수"
"2024","2","승안천","Rhodeus notatus","떡납줄갱이","10"
"2024","2","승안천","Zacco koreanus","참갈겨니","85"
"2024","2","승안천","Zacco platypus","피라미","7"
"2024","1","남이섬","Acheilognathus lanceolata intermedia","납자루","10"
"2024","1","남이섬","Acheilognathus yamatsutae","줄납자루","7"
"2024","1","남이섬","Anguilla japonica","뱀장어","1"
"2024","1","남이섬","Micropterus salmoides","배스","1"
"2024","1","남이섬","Rhinogobius brunneus","밀어","4"
"2024","1","남이섬","Sarcocheilichthys nigripinnis morii","중고기","1"
"2024","1","남이섬","Tridentiger brevispinis","민물검정망둑","5"
"2024","1","남이섬","Zacco koreanus","참갈겨니","1"
"2024","1","남이섬","Zacco platypus","피라미","7"
"2024","2","남이섬","Lepomis macrochirus","블루길","2"
"2024","2","남이섬","Micropterus salmoides","배스","5"
"2024","2","남이섬","Rhinogobius brunneus","밀어","4"
"2024","2","남이섬","Sarcocheilichthys variegatus wakiyae","참중고기","7"
"2024","1","삼거천(홍천)","Iksookimia koreensis","참종개","4"
"2024","1","삼거천(홍천)","Pungtungia herzi","돌고기","3"
"2024","1","삼거천(홍천)","Rhynchocypris oxycephalus","버들치","5"
"2024","1","삼거천(홍천)","Zacco koreanus","참갈겨니","77"
"2024","2","삼거천(홍천)","Coreoleuciscus splendidus","쉬리","5"
"2024","2","삼거천(홍천)","Iksookimia koreensis","참종개","3"
"2024","2","삼거천(홍천)","Orthrias nudus","대륙종개","2"
"2024","2","삼거천(홍천)","Pungtungia herzi","돌고기","4"
"2024","2","삼거천(홍천)","Rhynchocypris oxycephalus","버들치","8"
"2024","2","삼거천(홍천)","Zacco koreanus","참갈겨니","75"
"2024","1","내촌천1","Acheilognathus signifer","묵납자루","3"
"2024","1","내촌천1","Hemibarbus longirostris","참마자","2"
"2024","1","내촌천1","Iksookimia koreensis","참종개","2"
"2024","1","내촌천1","Microphysogobio yaluensis","돌마자","32"
"2024","1","내촌천1","Orthrias nudus","대륙종개","11"
"2024","1","내촌천1","Pseudogobio esocinus","모래무지","4"
"2024","1","내촌천1","Pungtungia herzi","돌고기","5"
"2024","1","내촌천1","Rhinogobius brunneus","밀어","2"
"2024","1","내촌천1","Rhynchocypris oxycephalus","버들치","5"
"2024","1","내촌천1","Zacco koreanus","참갈겨니","60"
"2024","1","내촌천1","Zacco platypus","피라미","8"
"2024","2","내촌천1","Acheilognathus signifer","묵납자루","7"
"2024","2","내촌천1","Coreoleuciscus splendidus","쉬리","14"
"2024","2","내촌천1","Coreoperca herzi","꺽지","3"
"2024","2","내촌천1","Hemibarbus longirostris","참마자","39"
"2024","2","내촌천1","Iksookimia koreensis","참종개","7"
"2024","2","내촌천1","Odontobutis interrupta","얼록동사리","1"
"2024","2","내촌천1","Orthrias nudus","대륙종개","3"
"2024","2","내촌천1","Pseudogobio esocinus","모래무지","6"
"2024","2","내촌천1","Pungtungia herzi","돌고기","15"
"2024","2","내촌천1","Rhynchocypris oxycephalus","버들치","5"
"2024","2","내촌천1","Squalidus gracilis majimae","긴몰개","5"
"2024","2","내촌천1","Zacco koreanus","참갈겨니","124"
"2024","2","내촌천1","Zacco platypus","피라미","52"
"2024","1","수하천","Coreoleuciscus splendidus","쉬리","3"
"2024","1","수하천","Iksookimia koreensis","참종개","10"
"2024","1","수하천","Orthrias nudus","대륙종개","2"
"2024","1","수하천","Pseudogobio esocinus","모래무지","5"
"2024","1","수하천","Pungtungia herzi","돌고기","6"
"2024","1","수하천","Zacco koreanus","참갈겨니","68"
"2024","2","수하천","Coreoleuciscus splendidus","쉬리","2"
"2024","2","수하천","Iksookimia koreensis","참종개","6"
"2024","2","수하천","Koreocobitis rotundicaudata","새코미꾸리","1"
"2024","2","수하천","Orthrias nudus","대륙종개","2"
"2024","2","수하천","Pseudobagrus koreanus","눈동자개","1"
"2024","2","수하천","Pseudogobio esocinus","모래무지","4"
"2024","2","수하천","Pungtungia herzi","돌고기","5"
"2024","2","수하천","Zacco koreanus","참갈겨니","72"
"2024","1","성수리천","Iksookimia koreensis","참종개","12"
"2024","1","성수리천","Odontobutis interrupta","얼록동사리","1"
"2024","1","성수리천","Pungtungia herzi","돌고기","8"
"2024","1","성수리천","Rhynchocypris oxycephalus","버들치","5"
"2024","1","성수리천","Zacco koreanus","참갈겨니","70"
"2024","2","성수리천","Iksookimia koreensis","참종개","8"
"2024","2","성수리천","Micropterus salmoides","배스","1"
"2024","2","성수리천","Pungtungia herzi","돌고기","3"
"2024","2","성수리천","Rhinogobius brunneus","밀어","12"
"2024","2","성수리천","Rhynchocypris oxycephalus","버들치","4"
"2024","2","성수리천","Zacco koreanus","참갈겨니","52"
"2024","1","장전평천","Iksookimia koreensis","참종개","2"
"2024","1","장전평천","Odontobutis interrupta","얼록동사리","1"
"2024","1","장전평천","Orthrias nudus","대륙종개","2"
"2024","1","장전평천","Pseudogobio esocinus","모래무지","1"
"2024","1","장전평천","Pungtungia herzi","돌고기","5"
"2024","1","장전평천","Zacco koreanus","참갈겨니","105"
"2024","2","장전평천","Hemibarbus longirostris","참마자","2"
"2024","2","장전평천","Iksookimia koreensis","참종개","5"
"2024","2","장전평천","Odontobutis interrupta","얼록동사리","2"
"2024","2","장전평천","Orthrias nudus","대륙종개","3"
"2024","2","장전평천","Pseudogobio esocinus","모래무지","4"
"2024","2","장전평천","Pungtungia herzi","돌고기","7"
"2024","2","장전평천","Zacco koreanus","참갈겨니","104"
"2024","2","장전평천","Zacco platypus","피라미","127"
"2024","1","성동천1","Coreoleuciscus splendidus","쉬리","5"
"2024","1","성동천1","Iksookimia koreensis","참종개","1"
"2024","1","성동천1","Odontobutis platycephala","동사리","3"
"2024","1","성동천1","Orthrias nudus","대륙종개","2"
"2024","1","성동천1","Pungtungia herzi","돌고기","10"
"2024","1","성동천1","Rhynchocypris oxycephalus","버들치","12"
"2024","1","성동천1","Zacco koreanus","참갈겨니","58"
"2024","2","성동천1","Coreoleuciscus splendidus","쉬리","4"
"2024","2","성동천1","Iksookimia koreensis","참종개","2"
"2024","2","성동천1","Liobagrus andersoni","퉁가리","1"
"2024","2","성동천1","Odontobutis platycephala","동사리","2"
"2024","2","성동천1","Orthrias nudus","대륙종개","3"
"2024","2","성동천1","Pungtungia herzi","돌고기","12"
"2024","2","성동천1","Rhynchocypris oxycephalus","버들치","15"
"2024","2","성동천1","Zacco koreanus","참갈겨니","62"
"2024","1","부사원천","Iksookimia koreensis","참종개","2"
"2024","1","부사원천","Odontobutis interrupta","얼록동사리","1"
"2024","1","부사원천","Pungtungia herzi","돌고기","15"
"2024","1","부사원천","Rhynchocypris oxycephalus","버들치","10"
"2024","1","부사원천","Zacco koreanus","참갈겨니","92"
"2024","2","부사원천","Coreoleuciscus splendidus","쉬리","1"
"2024","2","부사원천","Iksookimia koreensis","참종개","4"
"2024","2","부사원천","Odontobutis interrupta","얼록동사리","2"
"2024","2","부사원천","Pungtungia herzi","돌고기","21"
"2024","2","부사원천","Rhynchocypris oxycephalus","버들치","17"
"2024","2","부사원천","Zacco koreanus","참갈겨니","87"
"2024","1","굴지천2","Acheilognathus signifer","묵납자루","1"
"2024","1","굴지천2","Acheilognathus yamatsutae","줄납자루","3"
"2024","1","굴지천2","Coreoleuciscus splendidus","쉬리","21"
"2024","1","굴지천2","Coreoperca herzi","꺽지","5"
"2024","1","굴지천2","Gobiobotia brevibarba","돌상어","7"
"2024","1","굴지천2","Iksookimia koreensis","참종개","2"
"2024","1","굴지천2","Koreocobitis rotundicaudata","새코미꾸리","4"
"2024","1","굴지천2","Liobagrus andersoni","퉁가리","8"
"2024","1","굴지천2","Pseudogobio esocinus","모래무지","3"
"2024","1","굴지천2","Pseudopungtungia tenuicorpa","가는돌고기","12"
"2024","1","굴지천2","Pungtungia herzi","돌고기","10"
"2024","1","굴지천2","Zacco koreanus","참갈겨니","107"
"2024","2","굴지천2","Acheilognathus signifer","묵납자루","3"
"2024","2","굴지천2","Acheilognathus yamatsutae","줄납자루","5"
"2024","2","굴지천2","Coreoperca herzi","꺽지","3"
"2024","2","굴지천2","Gobiobotia brevibarba","돌상어","5"
"2024","2","굴지천2","Hemibarbus labeo","누치","2"
"2024","2","굴지천2","Hemibarbus longirostris","참마자","3"
"2024","2","굴지천2","Iksookimia koreensis","참종개","5"
"2024","2","굴지천2","Koreocobitis rotundicaudata","새코미꾸리","3"
"2024","2","굴지천2","Liobagrus andersoni","퉁가리","3"
"2024","2","굴지천2","Orthrias nudus","대륙종개","4"
"2024","2","굴지천2","Pseudogobio esocinus","모래무지","5"
"2024","2","굴지천2","Pseudopungtungia tenuicorpa","가는돌고기","7"
"2024","2","굴지천2","Pungtungia herzi","돌고기","7"
"2024","2","굴지천2","Rhynchocypris oxycephalus","버들치","7"
"2024","2","굴지천2","Zacco koreanus","참갈겨니","95"
"2024","2","굴지천2","Zacco platypus","피라미","42"
"2024","1","팔봉천","Odontobutis platycephala","동사리","1"
"2024","1","팔봉천","Rhynchocypris oxycephalus","버들치","8"
"2024","1","팔봉천","Silurus microdorsalis","미유기","2"
"2024","1","팔봉천","Zacco koreanus","참갈겨니","50"
"2024","2","팔봉천","Odontobutis platycephala","동사리","2"
"2024","2","팔봉천","Rhynchocypris oxycephalus","버들치","15"
"2024","2","팔봉천","Silurus microdorsalis","미유기","1"
"2024","2","팔봉천","Zacco koreanus","참갈겨니","52"
"2024","1","두미천(홍천)","Iksookimia koreensis","참종개","8"
"2024","1","두미천(홍천)","Liobagrus andersoni","퉁가리","3"
"2024","1","두미천(홍천)","Orthrias nudus","대륙종개","3"
"2024","1","두미천(홍천)","Pungtungia herzi","돌고기","11"
"2024","1","두미천(홍천)","Zacco koreanus","참갈겨니","31"
"2024","1","두미천(홍천)","Zacco platypus","피라미","5"
"2024","2","두미천(홍천)","Acheilognathus yamatsutae","줄납자루","3"
"2024","2","두미천(홍천)","Coreoleuciscus splendidus","쉬리","5"
"2024","2","두미천(홍천)","Iksookimia koreensis","참종개","6"
"2024","2","두미천(홍천)","Koreocobitis rotundicaudata","새코미꾸리","2"
"2024","2","두미천(홍천)","Liobagrus andersoni","퉁가리","2"
"2024","2","두미천(홍천)","Microphysogobio longidorsalis","배가사리","5"
"2024","2","두미천(홍천)","Orthrias nudus","대륙종개","3"
"2024","2","두미천(홍천)","Pungtungia herzi","돌고기","8"
"2024","2","두미천(홍천)","Rhinogobius brunneus","밀어","2"
"2024","2","두미천(홍천)","Zacco koreanus","참갈겨니","42"
"2024","2","두미천(홍천)","Zacco platypus","피라미","27"
"2024","1","산음천","Coreoleuciscus splendidus","쉬리","6"
"2024","1","산음천","Coreoperca herzi","꺽지","3"
"2024","1","산음천","Liobagrus andersoni","퉁가리","1"
"2024","1","산음천","Pseudopungtungia tenuicorpa","가는돌고기","2"
"2024","1","산음천","Zacco koreanus","참갈겨니","35"
"2024","2","산음천","Coreoleuciscus splendidus","쉬리","6"
"2024","2","산음천","Coreoperca herzi","꺽지","2"
"2024","2","산음천","Iksookimia koreensis","참종개","2"
"2024","2","산음천","Liobagrus andersoni","퉁가리","1"
"2024","2","산음천","Pseudopungtungia tenuicorpa","가는돌고기","1"
"2024","2","산음천","Zacco koreanus","참갈겨니","45"
"2024","1","홍천강2-1","Coreoleuciscus splendidus","쉬리","19"
"2024","1","홍천강2-1","Coreoperca herzi","꺽지","1"
"2024","1","홍천강2-1","Gobiobotia brevibarba","돌상어","10"
"2024","1","홍천강2-1","Gobiobotia macrocephala","꾸구리","3"
"2024","1","홍천강2-1","Koreocobitis rotundicaudata","새코미꾸리","1"
"2024","1","홍천강2-1","Liobagrus andersoni","퉁가리","8"
"2024","1","홍천강2-1","Microphysogobio longidorsalis","배가사리","2"
"2024","1","홍천강2-1","Rhinogobius brunneus","밀어","5"
"2024","1","홍천강2-1","Squalidus japonicus coreanus","몰개","3"
"2024","1","홍천강2-1","Tridentiger brevispinis","민물검정망둑","2"
"2024","1","홍천강2-1","Zacco platypus","피라미","38"
"2024","2","홍천강2-1","Acheilognathus lanceolata intermedia","납자루","2"
"2024","2","홍천강2-1","Acheilognathus yamatsutae","줄납자루","8"
"2024","2","홍천강2-1","Coreoleuciscus splendidus","쉬리","20"
"2024","2","홍천강2-1","Coreoperca herzi","꺽지","1"
"2024","2","홍천강2-1","Gobiobotia brevibarba","돌상어","18"
"2024","2","홍천강2-1","Gobiobotia macrocephala","꾸구리","7"
"2024","2","홍천강2-1","Hemibarbus labeo","누치","2"
"2024","2","홍천강2-1","Koreocobitis rotundicaudata","새코미꾸리","1"
"2024","2","홍천강2-1","Liobagrus andersoni","퉁가리","7"
"2024","2","홍천강2-1","Microphysogobio longidorsalis","배가사리","4"
"2024","2","홍천강2-1","Pseudogobio esocinus","모래무지","2"
"2024","2","홍천강2-1","Pungtungia herzi","돌고기","5"
"2024","2","홍천강2-1","Rhinogobius brunneus","밀어","11"
"2024","2","홍천강2-1","Siniperca scherzeri","쏘가리","3"
"2024","2","홍천강2-1","Squalidus japonicus coreanus","몰개","5"
"2024","2","홍천강2-1","Tridentiger brevispinis","민물검정망둑","5"
"2024","2","홍천강2-1","Zacco platypus","피라미","71"
"2024","1","길곡천(홍천)","Coreoleuciscus splendidus","쉬리","2"
"2024","1","길곡천(홍천)","Coreoperca herzi","꺽지","1"
"2024","1","길곡천(홍천)","Iksookimia koreensis","참종개","3"
"2024","1","길곡천(홍천)","Microphysogobio longidorsalis","배가사리","2"
"2024","1","길곡천(홍천)","Odontobutis interrupta","얼록동사리","2"
"2024","1","길곡천(홍천)","Orthrias nudus","대륙종개","1"
"2024","1","길곡천(홍천)","Pungtungia herzi","돌고기","4"
"2024","1","길곡천(홍천)","Zacco koreanus","참갈겨니","52"
"2024","1","길곡천(홍천)","Zacco platypus","피라미","5"
"2024","2","길곡천(홍천)","Acheilognathus lanceolata intermedia","납자루","2"
"2024","2","길곡천(홍천)","Acheilognathus yamatsutae","줄납자루","3"
"2024","2","길곡천(홍천)","Coreoleuciscus splendidus","쉬리","4"
"2024","2","길곡천(홍천)","Coreoperca herzi","꺽지","2"
"2024","2","길곡천(홍천)","Hemibarbus longirostris","참마자","7"
"2024","2","길곡천(홍천)","Iksookimia koreensis","참종개","4"
"2024","2","길곡천(홍천)","Microphysogobio longidorsalis","배가사리","1"
"2024","2","길곡천(홍천)","Odontobutis interrupta","얼록동사리","1"
"2024","2","길곡천(홍천)","Orthrias nudus","대륙종개","1"
"2024","2","길곡천(홍천)","Pseudobagrus koreanus","눈동자개","1"
"2024","2","길곡천(홍천)","Pseudogobio esocinus","모래무지","2"
"2024","2","길곡천(홍천)","Pungtungia herzi","돌고기","6"
"2024","2","길곡천(홍천)","Zacco koreanus","참갈겨니","68"
"2024","2","길곡천(홍천)","Zacco platypus","피라미","10"
"2024","1","추곡천","Hemibarbus longirostris","참마자","3"
"2024","1","추곡천","Iksookimia koreensis","참종개","3"
