조사년도,조사회차,PTNM,학명,국명,개체밀도
2024,2,길곡천(홍천),Elmidae sp.,여울벌레류,8
2024,2,길곡천(홍천),Epeorus pellucidus,부채하루살이,12
2024,2,길곡천(홍천),Goera sp.,가시날도래류,4
2024,2,길곡천(홍천),Labiobaetis atrebatinus,입술하루살이,41
2024,2,길곡천(홍천),Nigrobaetis bacillus,깜장하루살이,4
2024,2,길곡천(홍천),Potamanthus formosus,작은강하루살이,8
2024,2,길곡천(홍천),Potamyia KUb,강줄날도래 KUb,4
2024,2,길곡천(홍천),Procloeon pennulatum,갈고리하루살이,12
2024,2,길곡천(홍천),Rhyacophila yamanakensis,곤봉물날도래,4
2024,2,길곡천(홍천),Semisulcospira forticosta,주름다슬기,56
2024,2,길곡천(홍천),Semisulcospira libertina,다슬기,12
2024,2,길곡천(홍천),Teloganopsis punctisetae,등줄하루살이,4
2024,1,추곡천,Acentrella sibirica,콩알하루살이,4
2024,1,추곡천,Antocha KUa,명주각다귀 KUa,100
2024,1,추곡천,Atrocalopteryx atrata,검은물잠자리,4
2024,1,추곡천,Baetis fuscatus,개똥하루살이,4
2024,1,추곡천,Baetis ursinus,방울하루살이,26
2024,1,추곡천,Cheumatopsyche KUa,꼬마줄날도래 KUa,4
2024,1,추곡천,Cheumatopsyche brevilineata,꼬마줄날도래,30
2024,1,추곡천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),349
2024,1,추곡천,Ecdyonurus bajkovae,몽땅하루살이,19
2024,1,추곡천,Ecdyonurus joernensis,꼬리치레하루살이,37
2024,1,추곡천,Ecdyonurus kibunensis,두점하루살이,19
2024,1,추곡천,Ecdyonurus levis,네점하루살이,4
2024,1,추곡천,Epeorus pellucidus,부채하루살이,26
2024,1,추곡천,Ephemera orientalis,동양하루살이,4
2024,1,추곡천,Glossosoma KUa,광택날도래 KUa,19
2024,1,추곡천,Hydropsyche kozhantschikovi,줄날도래,15
2024,1,추곡천,Hydropsyche orientalis,동양줄날도래,34
2024,1,추곡천,Lepidostoma KUa,네모집날도래 KUa,12
2024,1,추곡천,Neocaridina denticulata denticulata,새뱅이,4
2024,1,추곡천,Nigrobaetis bacillus,깜장하루살이,15
2024,1,추곡천,Nothopsyche KUa,갈색우묵날도래 KUa,4
2024,1,추곡천,Potamanthus formosus,작은강하루살이,37
2024,1,추곡천,Potamanthus luteus oriens,가람하루살이,8
2024,1,추곡천,Procloeon pennulatum,갈고리하루살이,4
2024,1,추곡천,Rhoenanthus coreanus,강하루살이,4
2024,1,추곡천,Rhyacophila lata,올챙이물날도래,26
2024,1,추곡천,Semisulcospira libertina,다슬기,8
2024,1,추곡천,Teloganopsis punctisetae,등줄하루살이,23
2024,2,추곡천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),4
2024,2,추곡천,Choroterpes (Euthraulus) altioculus,세갈래하루살이,8
2024,2,추곡천,Dugesia sp.,플라나리아류,4
2024,2,추곡천,Elmidae sp.,여울벌레류,4
2024,2,추곡천,Ephemera strigata,무늬하루살이,4
2024,2,추곡천,Ephemerella atagosana,알락하루살이,4
2024,2,추곡천,Labiobaetis atrebatinus,입술하루살이,12
2024,2,추곡천,Limnodrilus gotoi,실지렁이,4
2024,2,추곡천,Mataeopsephus japonicus,물삿갓벌레,4
2024,2,추곡천,Neocaridina denticulata denticulata,새뱅이,19
2024,2,추곡천,Potamanthus formosus,작은강하루살이,104
2024,2,추곡천,Semisulcospira libertina,다슬기,4
2024,1,홍천강4,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),371
2024,1,홍천강4,Labiobaetis atrebatinus,입술하루살이,4
2024,1,홍천강4,Semisulcospira gottschei,곳체다슬기,15
2024,2,홍천강4,Alboglossiphonia heteroclita,달팽이넙적거머리,4
2024,2,홍천강4,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),19
2024,2,홍천강4,Erpobdella lineata,돌거머리,8
2024,2,홍천강4,Limnodrilus gotoi,실지렁이,4
2024,2,홍천강4,Limnoperna fortunei,민물담치,4
2024,2,홍천강4,Micronecta (Micronecta) guttata,꼬마손자물벌레,8
2024,2,홍천강4,Potamanthus formosus,작은강하루살이,4
2024,2,홍천강4,Semisulcospira gottschei,곳체다슬기,12
2024,2,홍천강4,Semisulcospira libertina,다슬기,8
2024,1,설곡천,Acentrella sibirica,콩알하루살이,8
2024,1,설곡천,Antocha KUa,명주각다귀 KUa,19
2024,1,설곡천,Baetiella tuberculata,애호랑하루살이,49
2024,1,설곡천,Baetis fuscatus,개똥하루살이,4
2024,1,설곡천,Baetis silvaticus,감초하루살이,15
2024,1,설곡천,Baetis ursinus,방울하루살이,12
2024,1,설곡천,Ceratopogonidae sp.,등에모기류,8
2024,1,설곡천,Cheumatopsyche brevilineata,꼬마줄날도래,8
2024,1,설곡천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),149
2024,1,설곡천,Cincticostella orientalis,먹하루살이,12
2024,1,설곡천,Drunella aculea,뿔하루살이,52
2024,1,설곡천,Drunella ishiyamana,알통하루살이,37
2024,1,설곡천,Dugesia sp.,플라나리아류,23
2024,1,설곡천,Ecdyonurus kibunensis,두점하루살이,34
2024,1,설곡천,Epeorus nipponicus,흰부채하루살이,26
2024,1,설곡천,Epeorus pellucidus,부채하루살이,152
2024,1,설곡천,Ephemerella sp.,알락하루살이류,49
2024,1,설곡천,Glossosoma KUa,광택날도래 KUa,41
2024,1,설곡천,Hexatoma KUa,검정날개각다귀 KUa,4
2024,1,설곡천,Hydropsyche kozhantschikovi,줄날도래,4
2024,1,설곡천,Hydropsyche orientalis,동양줄날도래,126
2024,1,설곡천,Nigrobaetis bacillus,깜장하루살이,4
2024,1,설곡천,Paraleptophlebia japonica,두갈래하루살이,67
2024,1,설곡천,Rhyacophila brevicephala,넓은머리물날도래,15
2024,1,설곡천,Rhyacophila lata,올챙이물날도래,15
2024,1,설곡천,Rhyacophila yamanakensis,곤봉물날도래,12
2024,1,설곡천,Semisulcospira libertina,다슬기,23
2024,1,설곡천,Simulium sp.,먹파리류,4
2024,1,설곡천,Teloganopsis punctisetae,등줄하루살이,45
2024,2,설곡천,Antocha KUa,명주각다귀 KUa,4
2024,2,설곡천,Baetis fuscatus,개똥하루살이,52
2024,2,설곡천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),23
2024,2,설곡천,Davidius lunatus,쇠측범잠자리,15
2024,2,설곡천,Epeorus nipponicus,흰부채하루살이,4
2024,2,설곡천,Epeorus pellucidus,부채하루살이,8
2024,2,설곡천,Ephemera orientalis,동양하루살이,4
2024,2,설곡천,Ephemera strigata,무늬하루살이,8
2024,2,설곡천,Ephemerella atagosana,알락하루살이,19
2024,2,설곡천,Gammarus sp.,옆새우류,19
2024,2,설곡천,Glossosoma KUa,광택날도래 KUa,4
2024,2,설곡천,Hexatoma KUa,검정날개각다귀 KUa,4
2024,2,설곡천,Hydatophylax nigrovittatus,띠무늬우묵날도래,4
2024,2,설곡천,Labiobaetis atrebatinus,입술하루살이,63
2024,2,설곡천,Nemoura KUb,민강도래 KUb,4
2024,2,설곡천,Neochauliodes formosanus,얼룩뱀잠자리,4
2024,2,설곡천,Physa acuta,왼돌이물달팽이,4
2024,2,설곡천,Procloeon pennulatum,갈고리하루살이,4
2024,2,설곡천,Psilotreta sp.,바수염날도래류,63
2024,2,설곡천,Rhyacophila lata,올챙이물날도래,8
2024,2,설곡천,Semblis phalaenoides,굴뚝날도래,8
2024,2,설곡천,Semisulcospira libertina,다슬기,12
2024,1,제청천,Antocha KUa,명주각다귀 KUa,4
2024,1,제청천,Baetiella tuberculata,애호랑하루살이,4
2024,1,제청천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),19
2024,1,제청천,Choroterpes (Euthraulus) altioculus,세갈래하루살이,4
2024,1,제청천,Cincticostella levanidovae,민하루살이,4
2024,1,제청천,Davidius lunatus,쇠측범잠자리,8
2024,1,제청천,Drunella ishiyamana,알통하루살이,8
2024,1,제청천,Dugesia sp.,플라나리아류,4
2024,1,제청천,Ecdyonurus bajkovae,몽땅하루살이,15
2024,1,제청천,Ecdyonurus joernensis,꼬리치레하루살이,41
2024,1,제청천,Ecdyonurus kibunensis,두점하루살이,19
2024,1,제청천,Epeorus nipponicus,흰부채하루살이,4
2024,1,제청천,Epeorus pellucidus,부채하루살이,12
2024,1,제청천,Ephemerella sp.,알락하루살이류,60
2024,1,제청천,Hydropsyche orientalis,동양줄날도래,4
2024,1,제청천,Limnodrilus gotoi,실지렁이,4
2024,1,제청천,Mystacides KUa,청나비날도래 KUa,4
2024,1,제청천,Neoperla coreensis,두눈강도래,12
2024,1,제청천,Paraleptophlebia japonica,두갈래하루살이,82
2024,1,제청천,Potamanthus formosus,작은강하루살이,4
2024,1,제청천,Rhyacophila lata,올챙이물날도래,8
2024,1,제청천,Scirtidae sp.,알꽃벼룩류,4
2024,1,제청천,Semisulcospira libertina,다슬기,41
2024,1,제청천,Siphlonurus chankae,옛하루살이,19
2024,1,제청천,Sweltsa nikkoensis,녹색강도래,8
2024,1,제청천,Teloganopsis punctisetae,등줄하루살이,8
2024,1,제청천,Tipulidae sp.,각다귀류,4
2024,2,제청천,Baetiella tuberculata,애호랑하루살이,4
2024,2,제청천,Baetis fuscatus,개똥하루살이,49
2024,2,제청천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),20
2024,2,제청천,Choroterpes (Euthraulus) altioculus,세갈래하루살이,4
2024,2,제청천,Davidius lunatus,쇠측범잠자리,12
2024,2,제청천,Ecdyonurus joernensis,꼬리치레하루살이,4
2024,2,제청천,Ecdyonurus levis,네점하루살이,30
2024,2,제청천,Epeorus pellucidus,부채하루살이,52
2024,2,제청천,Ephemera strigata,무늬하루살이,12
2024,2,제청천,Eubrianax ramicornis,둥근물삿갓벌레,8
2024,2,제청천,Limnodrilus gotoi,실지렁이,4
2024,2,제청천,Neochauliodes formosanus,얼룩뱀잠자리,4
2024,2,제청천,Neoperla coreensis,두눈강도래,15
2024,2,제청천,Nigrobaetis bacillus,깜장하루살이,4
2024,2,제청천,Procloeon pennulatum,갈고리하루살이,15
2024,2,제청천,Semisulcospira libertina,다슬기,45
2024,2,제청천,Simulium sp.,먹파리류,8
2024,2,제청천,Stenopsyche bergeri,연날개수염치레각날도래,4
2024,2,제청천,Wormaldia KUa,입술날도래 KUa,4
2024,1,세곡천(가평),Appasus japonicus,물자라,4
2024,1,세곡천(가평),Baetis fuscatus,개똥하루살이,30
2024,1,세곡천(가평),Baetis ursinus,방울하루살이,12
2024,1,세곡천(가평),Ceratopogonidae sp.,등에모기류,12
2024,1,세곡천(가평),Cheumatopsyche brevilineata,꼬마줄날도래,23
2024,1,세곡천(가평),Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),330
2024,1,세곡천(가평),Ecdyonurus bajkovae,몽땅하루살이,4
2024,1,세곡천(가평),Ecdyonurus joernensis,꼬리치레하루살이,26
2024,1,세곡천(가평),Ecdyonurus levis,네점하루살이,86
2024,1,세곡천(가평),Eisenia sp.,줄지렁이류,4
2024,1,세곡천(가평),Epeorus pellucidus,부채하루살이,334
2024,1,세곡천(가평),Erpobdella lineata,돌거머리,15
2024,1,세곡천(가평),Glossosoma KUa,광택날도래 KUa,19
2024,1,세곡천(가평),Goera sp.,가시날도래류,8
2024,1,세곡천(가평),Hydroptilidae sp.,애날도래류,8
2024,1,세곡천(가평),Mystacides KUa,청나비날도래 KUa,8
2024,1,세곡천(가평),Rhyacophila lata,올챙이물날도래,19
2024,1,세곡천(가평),Semisulcospira libertina,다슬기,8
2024,1,세곡천(가평),Teloganopsis punctisetae,등줄하루살이,30
2024,1,세곡천(가평),Torix tagoi,개구리넙적거머리,12
2024,2,세곡천(가평),Alboglossiphonia heteroclita,달팽이넙적거머리,4
2024,2,세곡천(가평),Baetis fuscatus,개똥하루살이,60
2024,2,세곡천(가평),Cheumatopsyche brevilineata,꼬마줄날도래,34
2024,2,세곡천(가평),Ecdyonurus kibunensis,두점하루살이,4
2024,2,세곡천(가평),Ecdyonurus levis,네점하루살이,8
2024,2,세곡천(가평),Epeorus pellucidus,부채하루살이,82
2024,2,세곡천(가평),Ephemera strigata,무늬하루살이,4
2024,2,세곡천(가평),Erpobdella lineata,돌거머리,4
2024,2,세곡천(가평),Goera sp.,가시날도래류,4
2024,2,세곡천(가평),Nigrobaetis bacillus,깜장하루살이,4
2024,2,세곡천(가평),Physa acuta,왼돌이물달팽이,8
2024,2,세곡천(가평),Semisulcospira libertina,다슬기,230
2024,2,세곡천(가평),Serratella setigera,범꼬리하루살이,4
2024,2,세곡천(가평),Sieboldius albardae,어리장수잠자리,4
2024,2,세곡천(가평),Teloganopsis punctisetae,등줄하루살이,12
2024,1,행현천,Acentrella sibirica,콩알하루살이,45
2024,1,행현천,Antocha KUa,명주각다귀 KUa,12
2024,1,행현천,Baetis fuscatus,개똥하루살이,23
2024,1,행현천,Baetis ursinus,방울하루살이,49
2024,1,행현천,Ceratopogonidae sp.,등에모기류,15
2024,1,행현천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),256
2024,1,행현천,Cincticostella levanidovae,민하루살이,4
2024,1,행현천,Davidius lunatus,쇠측범잠자리,4
2024,1,행현천,Dolichopodidae sp.,장다리파리류,4
2024,1,행현천,Drunella aculea,뿔하루살이,37
2024,1,행현천,Dugesia sp.,플라나리아류,34
2024,1,행현천,Ecdyonurus kibunensis,두점하루살이,23
2024,1,행현천,Epeorus pellucidus,부채하루살이,78
2024,1,행현천,Goera sp.,가시날도래류,4
2024,1,행현천,Paraleptophlebia japonica,두갈래하루살이,15
2024,1,행현천,Rhyacophila lata,올챙이물날도래,37
2024,1,행현천,Semisulcospira libertina,다슬기,8
2024,1,행현천,Simulium sp.,먹파리류,67
2024,1,행현천,Teloganopsis punctisetae,등줄하루살이,8
2024,2,행현천,Baetiella tuberculata,애호랑하루살이,19
2024,2,행현천,Baetis fuscatus,개똥하루살이,67
2024,2,행현천,Cheumatopsyche brevilineata,꼬마줄날도래,4
2024,2,행현천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),15
2024,2,행현천,Choroterpes (Euthraulus) altioculus,세갈래하루살이,4
2024,2,행현천,Dolichopodidae sp.,장다리파리류,15
2024,2,행현천,Ecdyonurus joernensis,꼬리치레하루살이,4
2024,2,행현천,Ecdyonurus kibunensis,두점하루살이,60
2024,2,행현천,Epeorus pellucidus,부채하루살이,49
2024,2,행현천,Ephemera strigata,무늬하루살이,4
2024,2,행현천,Erpobdella lineata,돌거머리,8
2024,2,행현천,Hydropsyche kozhantschikovi,줄날도래,8
2024,2,행현천,Potamanthus formosus,작은강하루살이,4
2024,2,행현천,Procloeon pennulatum,갈고리하루살이,4
2024,2,행현천,Semisulcospira gottschei,곳체다슬기,4
2024,2,행현천,Semisulcospira libertina,다슬기,8
2024,2,행현천,Teloganopsis punctisetae,등줄하루살이,4
2024,1,상천천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),126
2024,1,상천천,Davidius lunatus,쇠측범잠자리,4
2024,1,상천천,Ecdyonurus joernensis,꼬리치레하루살이,78
2024,1,상천천,Ecdyonurus kibunensis,두점하루살이,23
2024,1,상천천,Leptoceridae sp.,나비날도래류,4
2024,1,상천천,Neocaridina denticulata denticulata,새뱅이,23
2024,1,상천천,Noterus japonicus,자색물방개,4
2024,1,상천천,Physa acuta,왼돌이물달팽이,4
2024,1,상천천,Potamanthus formosus,작은강하루살이,23
2024,1,상천천,Procloeon pennulatum,갈고리하루살이,8
2024,1,상천천,Radix auricularia,물달팽이,60
2024,1,상천천,Rhyacophila lata,올챙이물날도래,4
2024,1,상천천,Siphlonurus chankae,옛하루살이,12
2024,2,상천천,Baetis fuscatus,개똥하루살이,4
2024,2,상천천,Caenis sp.,등딱지하루살이류,12
2024,2,상천천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),8
2024,2,상천천,Enochrus (Holcophilydrus) simulans,애넓적물땡땡이,4
2024,2,상천천,Limnodrilus gotoi,실지렁이,4
2024,2,상천천,Neocaridina denticulata denticulata,새뱅이,986
2024,2,상천천,Orthetrum albistylum,밀잠자리,8
2024,1,구운천2,Acentrella sibirica,콩알하루살이,34
2024,1,구운천2,Antocha KUa,명주각다귀 KUa,56
2024,1,구운천2,Baetiella tuberculata,애호랑하루살이,49
2024,1,구운천2,Baetis fuscatus,개똥하루살이,23
2024,1,구운천2,Baetis silvaticus,감초하루살이,4
2024,1,구운천2,Baetis ursinus,방울하루살이,49
2024,1,구운천2,Ceraclea KUb,나비날도래 KUb,8
2024,1,구운천2,Cheumatopsyche brevilineata,꼬마줄날도래,52
2024,1,구운천2,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),1523
2024,1,구운천2,Choroterpes (Euthraulus) altioculus,세갈래하루살이,4
2024,1,구운천2,Epeorus pellucidus,부채하루살이,60
2024,1,구운천2,Ephemera orientalis,동양하루살이,4
2024,1,구운천2,Erpobdella lineata,돌거머리,4
2024,1,구운천2,Glossosoma KUa,광택날도래 KUa,4
2024,1,구운천2,Hydropsyche kozhantschikovi,줄날도래,12
2024,1,구운천2,Hydropsyche orientalis,동양줄날도래,12
2024,1,구운천2,Hydropsyche valvata,흰점줄날도래,249
2024,1,구운천2,Malacopsephenoides japonicus,개울물삿갓벌레,12
2024,1,구운천2,Nigrobaetis bacillus,깜장하루살이,4
2024,1,구운천2,Psychomyia KUa,통날도래 KUa,8
2024,1,구운천2,Rhoenanthus coreanus,강하루살이,12
2024,1,구운천2,Rhyacophila lata,올챙이물날도래,8
2024,1,구운천2,Rhyacophila yamanakensis,곤봉물날도래,23
2024,1,구운천2,Simulium sp.,먹파리류,8
2024,1,구운천2,Teloganopsis punctisetae,등줄하루살이,45
2024,2,구운천2,Acentrella gnom,깨알하루살이,26
2024,2,구운천2,Baetiella tuberculata,애호랑하루살이,4
2024,2,구운천2,Baetis fuscatus,개똥하루살이,12
2024,2,구운천2,Baetis ursinus,방울하루살이,4
2024,2,구운천2,Cheumatopsyche brevilineata,꼬마줄날도래,149
2024,2,구운천2,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),27
2024,2,구운천2,Choroterpes (Euthraulus) altioculus,세갈래하루살이,12
2024,2,구운천2,Ecdyonurus levis,네점하루살이,8
2024,2,구운천2,Epeorus nipponicus,흰부채하루살이,4
2024,2,구운천2,Epeorus pellucidus,부채하루살이,8
2024,2,구운천2,Hydropsyche valvata,흰점줄날도래,23
2024,2,구운천2,Semisulcospira gottschei,곳체다슬기,4
2024,2,구운천2,Simulium sp.,먹파리류,12
2024,2,구운천2,Teloganopsis punctisetae,등줄하루살이,8
2024,1,중미천,Acentrella sibirica,콩알하루살이,26
2024,1,중미천,Antocha KUa,명주각다귀 KUa,19
2024,1,중미천,Baetiella tuberculata,애호랑하루살이,34
2024,1,중미천,Baetis fuscatus,개똥하루살이,15
2024,1,중미천,Baetis silvaticus,감초하루살이,45
2024,1,중미천,Baetis ursinus,방울하루살이,4
2024,1,중미천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),512
2024,1,중미천,Cincticostella levanidovae,민하루살이,8
2024,1,중미천,Cincticostella orientalis,먹하루살이,8
2024,1,중미천,Drunella aculea,뿔하루살이,41
2024,1,중미천,Ecdyonurus kibunensis,두점하루살이,30
2024,1,중미천,Epeorus nipponicus,흰부채하루살이,234
2024,1,중미천,Epeorus pellucidus,부채하루살이,45
