조사년도,조사회차,조사지점,학명,국명,출현식생,외래종여부,대권역,중권역,건강성평가등급
2024,1,신천3(대현),Bromus unioloides Kunth,큰이삭풀,1,외래종,낙동강,금호강,D
2024,1,신천3(대현),Capsella bursa-pastoris L.W.Medicus,냉이,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Carex heterolepis Bunge,산비늘사초,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Carex neurocarpa Maxim.,괭이사초,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Celtis sinensis Pers.,팽나무,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Cercis chinensis Bunge,박태기나무,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Chenopodium album var. centrorubrum Makino,명아주,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Chionanthus retusus Lindl. & Paxton,이팝나무,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Cocculus trilobus DC.,댕댕이덩굴,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Conyza canadensis Cronquist,망초,1,외래종,낙동강,금호강,D
2024,1,신천3(대현),Coreopsis lanceolata L.,큰금계국,1,외래종,낙동강,금호강,D
2024,1,신천3(대현),Cosmos sulphureus Cav.,노랑코스모스,1,외래종,낙동강,금호강,D
2024,1,신천3(대현),Crepidiastrum sonchifolium Pak & Kawano,고들빼기,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Cuscuta australis R.Br.,실새삼,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Cuscuta pentagona Engelm.,미국실새삼,1,외래종,낙동강,금호강,D
2024,1,신천3(대현),Digitaria ciliaris Koel.,바랭이,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Echinochloa crusgalli P.Beauv.,돌피,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Erigeron annuus Pers.,개망초,1,외래종,낙동강,금호강,D
2024,1,신천3(대현),Euonymus alatus f. ciliatodentatus Hiyama,회잎나무,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Euonymus japonicus Thunb.,사철나무,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Euphorbia humifusa Willd. ex Schltdl.,땅빈대,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Fallopia dumetorum Holub,닭의덩굴,1,외래종,낙동강,금호강,D
2024,1,신천3(대현),Festuca arundinacea Schreb.,큰김의털,1,외래종,낙동강,금호강,D
2024,1,신천3(대현),Festuca myuros L.,들묵새,1,외래종,낙동강,금호강,D
2024,1,신천3(대현),Forsythia koreana Nakai,개나리,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Helianthus tuberosus L.,뚱딴지,1,외래종,낙동강,금호강,D
2024,1,신천3(대현),Humulus japonicus Siebold & Zucc.,환삼덩굴,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Ipomoea purpurea Roth,둥근잎나팔꽃,1,외래종,낙동강,금호강,D
2024,1,신천3(대현),Iris pseudoacorus L.,노랑꽃창포,1,외래종,낙동강,금호강,D
2024,1,신천3(대현),Ixeridium dentatum Tzvelev,씀바귀,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Lactuca scariola L.,가시상추,1,외래종,낙동강,금호강,D
2024,1,신천3(대현),Ligustrum obtusifolium Siebold & Zucc.,쥐똥나무,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Liriope platyphylla F.T.Wang & T.Tang,맥문동,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Lolium multiflorum Lamarck,쥐보리,1,외래종,낙동강,금호강,D
2024,1,신천3(대현),Morus alba L.,뽕나무,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Oenothera biennis L.,달맞이꽃,1,외래종,낙동강,금호강,D
2024,1,신천3(대현),Oxalis corniculata L.,괭이밥,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Paederia scandens Merr.,계요등,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Parthenocissus tricuspidata Planch.,담쟁이덩굴,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Phalaris arundinacea L.,갈풀,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Phragmites japonica Steud.,달뿌리풀,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Phytolacca americana L.,미국자리공,1,외래종,낙동강,금호강,D
2024,1,신천3(대현),Plantago asiatica L.,질경이,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Polygonum aviculare L.,마디풀,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Prunus mume Siebold & Zucc.,매실나무,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Prunus yedoensis Matsum.,왕벚나무,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Pteridium aquilinum var. latiusculum (Desv.) Underw. ex A. Heller,고사리,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Rosa hybrida Rosekona,장미,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Rosa multiflora Thunb.,찔레꽃,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Rosa rugosa Thunb.,해당화,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Rubus crataegifolius Bunge,산딸기,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Rumex crispus L.,소리쟁이,1,외래종,낙동강,금호강,D
2024,1,신천3(대현),Salix gracilistyla Miq.,갯버들,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Salix koreensis Andersson,버드나무,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Setaria viridis P.Beauv.,강아지풀,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Solanum lyratum Thunb.,배풍등,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Sophora flavescens Solander ex Aiton,고삼,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Spiraea prunifolia f. simpliciflora Nakai,조팝나무,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Stellaria aquatica Scop.,쇠별꽃,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Taraxacum officinale Weber,서양민들레,1,외래종,낙동강,금호강,D
2024,1,신천3(대현),Torilis japonica DC.,사상자,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Trifolium repens L.,토끼풀,1,외래종,낙동강,금호강,D
2024,1,신천3(대현),Typha orientalis C.Presl,부들,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Ulmus parvifolia Jacq.,참느릅나무,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Veronica didyma var. lilacina T.Yamaz.,개불알풀,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Vicia villosa Roth,벳지,1,외래종,낙동강,금호강,D
2024,1,신천3(대현),Wisteria floribunda DC.,등,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Zelkova serrata Makino,느티나무,1,토종,낙동강,금호강,D
2024,1,신천3(대현),Zoysia japonica Steud.,잔디,1,토종,낙동강,금호강,D
2024,1,이언천2,Agropyron ciliare Franch.,속털개밀,1,토종,낙동강,금호강,D
2024,1,이언천2,Agropyron tsukushiense var. transiens Ohwi,개밀,1,토종,낙동강,금호강,D
2024,1,이언천2,Ailanthus altissima Swingle,가죽나무,1,외래종,낙동강,금호강,D
2024,1,이언천2,Amorpha fruticosa L.,족제비싸리,1,외래종,낙동강,금호강,D
2024,1,이언천2,Artemisia annua L.,개똥쑥,1,토종,낙동강,금호강,D
2024,1,이언천2,Artemisia feddei H.Lev. & Vaniot,뺑쑥,1,토종,낙동강,금호강,D
2024,1,이언천2,Artemisia princeps Pamp.,쑥,1,토종,낙동강,금호강,D
2024,1,이언천2,Artemisia selengensis Turcz. ex Besser,물쑥,1,토종,낙동강,금호강,D
2024,1,이언천2,Avena fatua L.,메귀리,1,외래종,낙동강,금호강,D
2024,1,이언천2,Beckmannia syzigachne Fernald,개피,1,토종,낙동강,금호강,D
2024,1,이언천2,Bidens bipinnata L.,도깨비바늘,1,토종,낙동강,금호강,D
2024,1,이언천2,Boehmeria platanifolia Franch. & Sav.,개모시풀,1,토종,낙동강,금호강,D
2024,1,이언천2,Brassica juncea Czern.,갓,1,외래종,낙동강,금호강,D
2024,1,이언천2,Bromus unioloides Kunth,큰이삭풀,1,외래종,낙동강,금호강,D
2024,1,이언천2,Calystegia sepium var. japonicum Makino,메꽃,1,토종,낙동강,금호강,D
2024,1,이언천2,Capsella bursa-pastoris L.W.Medicus,냉이,1,토종,낙동강,금호강,D
2024,1,이언천2,Carex neurocarpa Maxim.,괭이사초,1,토종,낙동강,금호강,D
2024,1,이언천2,Chelidonium majus var. asiaticum Ohwi,애기똥풀,1,토종,낙동강,금호강,D
2024,1,이언천2,Chenopodium album L.,흰명아주,1,외래종,낙동강,금호강,D
2024,1,이언천2,Chenopodium album var. centrorubrum Makino,명아주,1,토종,낙동강,금호강,D
2024,1,이언천2,Commelina communis L.,닭의장풀,1,토종,낙동강,금호강,D
2024,1,이언천2,Conyza canadensis Cronquist,망초,1,외래종,낙동강,금호강,D
2024,1,이언천2,Echinochloa crusgalli P.Beauv.,돌피,1,토종,낙동강,금호강,D
2024,1,이언천2,Equisetum arvense L.,쇠뜨기,1,토종,낙동강,금호강,D
2024,1,이언천2,Erigeron annuus Pers.,개망초,1,외래종,낙동강,금호강,D
2024,1,이언천2,Festuca arundinacea Schreb.,큰김의털,1,외래종,낙동강,금호강,D
2024,1,이언천2,Festuca myuros L.,들묵새,1,외래종,낙동강,금호강,D
2024,1,이언천2,Galium spurium var. echinospermum Hayek,갈퀴덩굴,1,토종,낙동강,금호강,D
2024,1,이언천2,Helianthus tuberosus L.,뚱딴지,1,외래종,낙동강,금호강,D
2024,1,이언천2,Hemistepa lyrata Bunge,지칭개,1,토종,낙동강,금호강,D
2024,1,이언천2,Humulus japonicus Siebold & Zucc.,환삼덩굴,1,토종,낙동강,금호강,D
2024,1,이언천2,Lactuca scariola L.,가시상추,1,외래종,낙동강,금호강,D
2024,1,이언천2,Leonurus japonicus Houtt.,익모초,1,토종,낙동강,금호강,D
2024,1,이언천2,Lepidium apetalum Willd.,다닥냉이,1,외래종,낙동강,금호강,D
2024,1,이언천2,Lolium multiflorum Lamarck,쥐보리,1,외래종,낙동강,금호강,D
2024,1,이언천2,Lycium chinense Mill.,구기자나무,1,토종,낙동강,금호강,D
2024,1,이언천2,Morus alba L.,뽕나무,1,토종,낙동강,금호강,D
2024,1,이언천2,Mosla punctulata Nakai,들깨풀,1,토종,낙동강,금호강,D
2024,1,이언천2,Nymphoides peltata Kuntze,노랑어리연꽃,1,토종,낙동강,금호강,D
2024,1,이언천2,Oenanthe javanica DC.,미나리,1,토종,낙동강,금호강,D
2024,1,이언천2,Oenothera biennis L.,달맞이꽃,1,외래종,낙동강,금호강,D
2024,1,이언천2,Persicaria hydropiper Spach,여뀌,1,토종,낙동강,금호강,D
2024,1,이언천2,Persicaria thunbergii H.Gross ex Nakai,고마리,1,토종,낙동강,금호강,D
2024,1,이언천2,Phalaris arundinacea L.,갈풀,1,토종,낙동강,금호강,D
2024,1,이언천2,Phragmites japonica Steud.,달뿌리풀,1,토종,낙동강,금호강,D
2024,1,이언천2,Plantago asiatica L.,질경이,1,토종,낙동강,금호강,D
2024,1,이언천2,Portulaca oleracea L.,쇠비름,1,토종,낙동강,금호강,D
2024,1,이언천2,Prunus persica Batsch,복사나무,1,토종,낙동강,금호강,D
2024,1,이언천2,Pueraria lobata Ohwi,칡,1,토종,낙동강,금호강,D
2024,1,이언천2,Robinia pseudoacacia L.,아까시나무,1,외래종,낙동강,금호강,D
2024,1,이언천2,Rubus parvifolius L.,멍석딸기,1,토종,낙동강,금호강,D
2024,1,이언천2,Rumex crispus L.,소리쟁이,1,외래종,낙동강,금호강,D
2024,1,이언천2,Salix gracilistyla Miq.,갯버들,1,토종,낙동강,금호강,D
2024,1,이언천2,Setaria viridis P.Beauv.,강아지풀,1,토종,낙동강,금호강,D
2024,1,이언천2,Sicyos angulatus L.,가시박,1,외래종,낙동강,금호강,D
2024,1,이언천2,Stellaria aquatica Scop.,쇠별꽃,1,토종,낙동강,금호강,D
2024,1,이언천2,Tagetes minuta L.,만수국아재비,1,외래종,낙동강,금호강,D
2024,1,이언천2,Thlaspi arvense L.,말냉이,1,외래종,낙동강,금호강,D
2024,1,이언천2,Torilis japonica DC.,사상자,1,토종,낙동강,금호강,D
2024,1,이언천2,Tragopogon dubius Scop.,쇠채아재비,1,외래종,낙동강,금호강,D
2024,1,이언천2,Trifolium repens L.,토끼풀,1,외래종,낙동강,금호강,D
2024,1,이언천2,Typha orientalis C.Presl,부들,1,토종,낙동강,금호강,D
2024,1,이언천2,Veronica didyma var. lilacina T.Yamaz.,개불알풀,1,토종,낙동강,금호강,D
2024,1,이언천2,Vicia villosa Roth,벳지,1,외래종,낙동강,금호강,D
2024,1,금호강9,Achyranthes japonica Nakai,쇠무릎,1,토종,낙동강,금호강,B
2024,1,금호강9,Agropyron ciliare Franch.,속털개밀,1,토종,낙동강,금호강,B
2024,1,금호강9,Agropyron tsukushiense var. transiens Ohwi,개밀,1,토종,낙동강,금호강,B
2024,1,금호강9,Ailanthus altissima Swingle,가죽나무,1,외래종,낙동강,금호강,B
2024,1,금호강9,Alopecurus aequalis var. amurensis Ohwi,뚝새풀,1,토종,낙동강,금호강,B
2024,1,금호강9,Amaranthus mangostanus L.,비름,1,토종,낙동강,금호강,B
2024,1,금호강9,Ambrosia trifida L.,단풍잎돼지풀,1,외래종,낙동강,금호강,B
2024,1,금호강9,Amorpha fruticosa L.,족제비싸리,1,외래종,낙동강,금호강,B
2024,1,금호강9,Amphicarpaea bracteata subsp. edgeworthii H.Ohashi,새콩,1,토종,낙동강,금호강,B
2024,1,금호강9,Aristolochia contorta Bunge,쥐방울덩굴,1,토종,낙동강,금호강,B
2024,1,금호강9,Artemisia capillaris Thunb.,사철쑥,1,토종,낙동강,금호강,B
2024,1,금호강9,Artemisia princeps Pamp.,쑥,1,토종,낙동강,금호강,B
2024,1,금호강9,Artemisia selengensis Turcz. ex Besser,물쑥,1,토종,낙동강,금호강,B
2024,1,금호강9,Avena fatua L.,메귀리,1,외래종,낙동강,금호강,B
2024,1,금호강9,Bidens tripartita L.,가막사리,1,토종,낙동강,금호강,B
2024,1,금호강9,Brassica juncea Czern.,갓,1,외래종,낙동강,금호강,B
2024,1,금호강9,Brassica napus L.,유채,1,토종,낙동강,금호강,B
2024,1,금호강9,Bromus japonicus Thunb.,참새귀리,1,토종,낙동강,금호강,B
2024,1,금호강9,Bromus unioloides Kunth,큰이삭풀,1,외래종,낙동강,금호강,B
2024,1,금호강9,Calystegia sepium var. japonicum Makino,메꽃,1,토종,낙동강,금호강,B
2024,1,금호강9,Capsella bursa-pastoris L.W.Medicus,냉이,1,토종,낙동강,금호강,B
2024,1,금호강9,Carduus crispus L.,지느러미엉겅퀴,1,외래종,낙동강,금호강,B
2024,1,금호강9,Carex heterolepis Bunge,산비늘사초,1,토종,낙동강,금호강,B
2024,1,금호강9,Carex neurocarpa Maxim.,괭이사초,1,토종,낙동강,금호강,B
2024,1,금호강9,Celtis sinensis Pers.,팽나무,1,토종,낙동강,금호강,B
2024,1,금호강9,Centaurea cyanus L.,수레국화,1,외래종,낙동강,금호강,B
2024,1,금호강9,Chelidonium majus var. asiaticum Ohwi,애기똥풀,1,토종,낙동강,금호강,B
2024,1,금호강9,Chenopodium album var. centrorubrum Makino,명아주,1,토종,낙동강,금호강,B
2024,1,금호강9,Chionanthus retusus Lindl. & Paxton,이팝나무,1,토종,낙동강,금호강,B
2024,1,금호강9,Clematis apiifolia DC.,사위질빵,1,토종,낙동강,금호강,B
2024,1,금호강9,Cocculus trilobus DC.,댕댕이덩굴,1,토종,낙동강,금호강,B
2024,1,금호강9,Conyza canadensis Cronquist,망초,1,외래종,낙동강,금호강,B
2024,1,금호강9,Coreopsis lanceolata L.,큰금계국,1,외래종,낙동강,금호강,B
2024,1,금호강9,Coreopsis tinctoria Nutt.,기생초,1,외래종,낙동강,금호강,B
2024,1,금호강9,Cornus officinalis Siebold & Zucc.,산수유,1,토종,낙동강,금호강,B
2024,1,금호강9,Cosmos sulphureus Cav.,노랑코스모스,1,외래종,낙동강,금호강,B
2024,1,금호강9,Cyperus amuricus Maxim.,방동사니,1,토종,낙동강,금호강,B
2024,1,금호강9,Digitaria ciliaris Koel.,바랭이,1,토종,낙동강,금호강,B
2024,1,금호강9,Dioscorea batatas Decne.,마,1,토종,낙동강,금호강,B
2024,1,금호강9,Diospyros lotus L.,고욤나무,1,토종,낙동강,금호강,B
2024,1,금호강9,Duchesnea indica Focke,뱀딸기,1,토종,낙동강,금호강,B
2024,1,금호강9,Echinochloa crusgalli P.Beauv.,돌피,1,토종,낙동강,금호강,B
2024,1,금호강9,Equisetum arvense L.,쇠뜨기,1,토종,낙동강,금호강,B
2024,1,금호강9,Erigeron annuus Pers.,개망초,1,외래종,낙동강,금호강,B
2024,1,금호강9,Festuca ovina L.,김의털,1,토종,낙동강,금호강,B
2024,1,금호강9,Helianthus tuberosus L.,뚱딴지,1,외래종,낙동강,금호강,B
2024,1,금호강9,Hemistepa lyrata Bunge,지칭개,1,토종,낙동강,금호강,B
2024,1,금호강9,Humulus japonicus Siebold & Zucc.,환삼덩굴,1,토종,낙동강,금호강,B
2024,1,금호강9,Iris pseudoacorus L.,노랑꽃창포,1,외래종,낙동강,금호강,B
2024,1,금호강9,Ixeridium dentatum Tzvelev,씀바귀,1,토종,낙동강,금호강,B
2024,1,금호강9,Lactuca scariola L.,가시상추,1,외래종,낙동강,금호강,B
2024,1,금호강9,Leonurus japonicus Houtt.,익모초,1,토종,낙동강,금호강,B
2024,1,금호강9,Ligustrum obtusifolium Siebold & Zucc.,쥐똥나무,1,토종,낙동강,금호강,B
2024,1,금호강9,Lindera glauca Blume,감태나무,1,토종,낙동강,금호강,B
2024,1,금호강9,Liriope platyphylla F.T.Wang & T.Tang,맥문동,1,토종,낙동강,금호강,B
2024,1,금호강9,Lolium multiflorum Lamarck,쥐보리,1,외래종,낙동강,금호강,B
2024,1,금호강9,Lolium perenne L.,호밀풀,1,외래종,낙동강,금호강,B
2024,1,금호강9,Lycopus lucidus Turcz.,쉽싸리,1,토종,낙동강,금호강,B
2024,1,금호강9,Metaplexis japonica Makino,박주가리,1,토종,낙동강,금호강,B
2024,1,금호강9,Miscanthus sacchariflorus Benth.,물억새,1,토종,낙동강,금호강,B
2024,1,금호강9,Morus alba L.,뽕나무,1,토종,낙동강,금호강,B
2024,1,금호강9,Nymphoides peltata Kuntze,노랑어리연꽃,1,토종,낙동강,금호강,B
2024,1,금호강9,Oenothera biennis L.,달맞이꽃,1,외래종,낙동강,금호강,B
2024,1,금호강9,Oplismenus undulatifolius P.Beauv.,주름조개풀,1,토종,낙동강,금호강,B
2024,1,금호강9,Perilla frutescens var. japonica Hara,들깨,1,토종,낙동강,금호강,B
2024,1,금호강9,Persicaria perfoliata H.Gross,며느리배꼽,1,토종,낙동강,금호강,B
2024,1,금호강9,Phalaris arundinacea L.,갈풀,1,토종,낙동강,금호강,B
2024,1,금호강9,Phragmites japonica Steud.,달뿌리풀,1,토종,낙동강,금호강,B
2024,1,금호강9,Phytolacca americana L.,미국자리공,1,외래종,낙동강,금호강,B
2024,1,금호강9,Plantago asiatica L.,질경이,1,토종,낙동강,금호강,B
2024,1,금호강9,Pueraria lobata Ohwi,칡,1,토종,낙동강,금호강,B
2024,1,금호강9,Robinia pseudoacacia L.,아까시나무,1,외래종,낙동강,금호강,B
2024,1,금호강9,Rosa hybrida Rosekona,장미,1,토종,낙동강,금호강,B
2024,1,금호강9,Rubus parvifolius L.,멍석딸기,1,토종,낙동강,금호강,B
2024,1,금호강9,Rumex crispus L.,소리쟁이,1,외래종,낙동강,금호강,B
2024,1,금호강9,Salix caprea L.,호랑버들,1,토종,낙동강,금호강,B
2024,1,금호강9,Salix chaenomeloides Kimura,왕버들,1,토종,낙동강,금호강,B
2024,1,금호강9,Salix gracilistyla Miq.,갯버들,1,토종,낙동강,금호강,B
2024,1,금호강9,Salix koreensis Andersson,버드나무,1,토종,낙동강,금호강,B
2024,1,금호강9,Scirpus lacustris var. creber T.Koyama,큰고랭이,1,토종,낙동강,금호강,B
2024,1,금호강9,Securinega suffruticosa Rehder,광대싸리,1,토종,낙동강,금호강,B
2024,1,금호강9,Setaria viridis P.Beauv.,강아지풀,1,토종,낙동강,금호강,B
